Tilt,Pan,Raw,Dist
81.00,176.00,299,15.35
81.00,178.00,310,14.81
83.00,0.00,385,11.92
83.00,2.00,271,16.94
83.00,4.00,258,17.79
83.00,6.00,573,8.01
83.00,8.00,268,17.13
83.00,10.00,291,15.77
83.00,12.00,441,10.41
83.00,14.00,469,9.79
83.00,16.00,480,9.56
83.00,18.00,490,9.37
83.00,20.00,514,8.93
83.00,22.00,522,8.79
83.00,24.00,529,8.68
83.00,26.00,541,8.48
83.00,28.00,543,8.45
83.00,30.00,549,8.36
83.00,32.00,566,8.11
83.00,34.00,567,8.10
83.00,36.00,563,8.15
83.00,38.00,570,8.05
83.00,40.00,572,8.02
83.00,42.00,574,8.00
83.00,44.00,591,7.77
83.00,46.00,603,7.61
83.00,48.00,578,7.94
83.00,50.00,561,8.18
83.00,52.00,527,8.71
83.00,54.00,443,10.36
83.00,56.00,404,11.36
83.00,58.00,420,10.93
83.00,60.00,327,14.04
83.00,62.00,231,19.87
83.00,64.00,224,20.49
83.00,66.00,227,20.22
83.00,68.00,230,19.96
83.00,70.00,232,19.78
83.00,72.00,230,19.96
83.00,74.00,236,19.45
83.00,76.00,237,19.37
83.00,78.00,236,19.45
83.00,80.00,240,19.12
83.00,82.00,244,18.81
83.00,84.00,353,13.00
83.00,86.00,425,10.80
83.00,88.00,420,10.93
83.00,90.00,424,10.83
83.00,92.00,421,10.90
83.00,94.00,421,10.90
83.00,96.00,352,13.04
83.00,98.00,310,14.81
83.00,100.00,295,15.56
83.00,102.00,301,15.25
83.00,104.00,302,15.20
83.00,106.00,285,16.11
83.00,108.00,266,17.26
83.00,110.00,274,16.75
83.00,112.00,271,16.94
83.00,114.00,269,17.06
83.00,116.00,271,16.94
83.00,118.00,274,16.75
83.00,120.00,273,16.81
83.00,122.00,284,16.16
83.00,124.00,283,16.22
83.00,126.00,289,15.88
83.00,128.00,267,17.19
83.00,130.00,206,22.28
83.00,132.00,223,20.58
83.00,134.00,239,19.21
83.00,136.00,243,18.89
83.00,138.00,249,18.43
83.00,140.00,258,17.79
83.00,142.00,326,14.08
83.00,144.00,446,10.29
83.00,146.00,468,9.81
83.00,148.00,470,9.77
83.00,150.00,455,10.09
83.00,152.00,450,10.20
83.00,154.00,447,10.27
83.00,156.00,450,10.20
83.00,158.00,428,10.72
83.00,160.00,406,11.31
83.00,162.00,366,12.54
83.00,164.00,352,13.04
83.00,166.00,328,13.99
83.00,168.00,300,15.30
83.00,170.00,311,14.76
83.00,172.00,298,15.40
83.00,174.00,313,14.66
83.00,176.00,319,14.39
83.00,178.00,326,14.08
85.00,0.00,399,11.50
85.00,2.00,458,10.02
85.00,4.00,281,16.33
85.00,6.00,560,8.20
85.00,8.00,264,17.39
85.00,10.00,317,14.48
85.00,12.00,453,10.13
85.00,14.00,469,9.79
85.00,16.00,473,9.70
85.00,18.00,491,9.35
85.00,20.00,508,9.04
85.00,22.00,521,8.81
85.00,24.00,531,8.64
85.00,26.00,538,8.53
85.00,28.00,546,8.41
85.00,30.00,557,8.24
85.00,32.00,575,7.98
85.00,34.00,567,8.10
85.00,36.00,571,8.04
85.00,38.00,573,8.01
85.00,40.00,572,8.02
85.00,42.00,574,8.00
85.00,44.00,580,7.91
85.00,46.00,583,7.87
85.00,48.00,579,7.93
85.00,50.00,564,8.14
85.00,52.00,527,8.71
85.00,54.00,435,10.55
85.00,56.00,423,10.85
85.00,58.00,436,10.53
85.00,60.00,341,13.46
85.00,62.00,232,19.78
85.00,64.00,226,20.31
85.00,66.00,228,20.13
85.00,68.00,233,19.70
85.00,70.00,231,19.87
85.00,72.00,239,19.21
85.00,74.00,255,18.00
85.00,76.00,319,14.39
85.00,78.00,333,13.78
85.00,80.00,330,13.91
85.00,82.00,360,12.75
85.00,84.00,397,11.56
85.00,86.00,436,10.53
85.00,88.00,427,10.75
85.00,90.00,422,10.88
85.00,92.00,422,10.88
85.00,94.00,422,10.88
85.00,96.00,421,10.90
85.00,98.00,413,11.11
85.00,100.00,403,11.39
85.00,102.00,430,10.67
85.00,104.00,438,10.48
85.00,106.00,467,9.83
85.00,108.00,461,9.96
85.00,110.00,463,9.91
85.00,112.00,454,10.11
85.00,114.00,450,10.20
85.00,116.00,449,10.22
85.00,118.00,442,10.38
85.00,120.00,430,10.67
85.00,122.00,431,10.65
85.00,124.00,453,10.13
85.00,126.00,419,10.95
85.00,128.00,353,13.00
85.00,130.00,225,20.40
85.00,132.00,231,19.87
85.00,134.00,235,19.53
85.00,136.00,243,18.89
85.00,138.00,244,18.81
85.00,140.00,253,18.14
85.00,142.00,305,15.05
85.00,144.00,450,10.20
85.00,146.00,449,10.22
85.00,148.00,458,10.02
85.00,150.00,455,10.09
85.00,152.00,456,10.07
85.00,154.00,442,10.38
85.00,156.00,438,10.48
85.00,158.00,427,10.75
85.00,160.00,433,10.60
85.00,162.00,368,12.47
85.00,164.00,336,13.66
85.00,166.00,300,15.30
85.00,168.00,300,15.30
85.00,170.00,326,14.08
85.00,172.00,300,15.30
85.00,174.00,302,15.20
85.00,176.00,300,15.30
85.00,178.00,331,13.87
87.00,0.00,387,11.86
87.00,2.00,467,9.83
87.00,4.00,306,15.00
87.00,6.00,567,8.10
87.00,8.00,268,17.13
87.00,10.00,363,12.64
87.00,12.00,452,10.15
87.00,14.00,482,9.52
87.00,16.00,471,9.75
87.00,18.00,482,9.52
87.00,20.00,511,8.98
87.00,22.00,525,8.74
87.00,24.00,535,8.58
87.00,26.00,530,8.66
87.00,28.00,559,8.21
87.00,30.00,563,8.15
87.00,32.00,573,8.01
87.00,34.00,569,8.07
87.00,36.00,572,8.02
87.00,38.00,572,8.02
87.00,40.00,574,8.00
87.00,42.00,581,7.90
87.00,44.00,595,7.71
87.00,46.00,583,7.87
87.00,48.00,583,7.87
87.00,50.00,552,8.32
87.00,52.00,508,9.04
87.00,54.00,435,10.55
87.00,56.00,416,11.03
87.00,58.00,431,10.65
87.00,60.00,335,13.70
87.00,62.00,238,19.29
87.00,64.00,229,20.04
87.00,66.00,229,20.04
87.00,68.00,228,20.13
87.00,70.00,233,19.70
87.00,72.00,234,19.62
87.00,74.00,270,17.00
87.00,76.00,368,12.47
87.00,78.00,367,12.51
87.00,80.00,352,13.04
87.00,82.00,357,12.86
87.00,84.00,400,11.48
87.00,86.00,440,10.43
87.00,88.00,426,10.77
87.00,90.00,428,10.72
87.00,92.00,424,10.83
87.00,94.00,428,10.72
87.00,96.00,423,10.85
87.00,98.00,421,10.90
87.00,100.00,403,11.39
87.00,102.00,428,10.72
87.00,104.00,447,10.27
87.00,106.00,457,10.04
87.00,108.00,469,9.79
87.00,110.00,465,9.87
87.00,112.00,466,9.85
87.00,114.00,455,10.09
87.00,116.00,454,10.11
87.00,118.00,452,10.15
87.00,120.00,462,9.94
87.00,122.00,434,10.58
87.00,124.00,436,10.53
87.00,126.00,430,10.67
87.00,128.00,415,11.06
87.00,130.00,281,16.33
87.00,132.00,231,19.87
87.00,134.00,233,19.70
87.00,136.00,237,19.37
87.00,138.00,243,18.89
87.00,140.00,250,18.36
87.00,142.00,292,15.72
87.00,144.00,441,10.41
87.00,146.00,464,9.89
87.00,148.00,455,10.09
87.00,150.00,453,10.13
87.00,152.00,453,10.13
87.00,154.00,435,10.55
87.00,156.00,486,9.44
87.00,158.00,436,10.53
87.00,160.00,419,10.95
87.00,162.00,374,12.27
87.00,164.00,358,12.82
87.00,166.00,318,14.43
87.00,168.00,300,15.30
87.00,170.00,300,15.30
87.00,172.00,300,15.30
87.00,174.00,326,14.08
87.00,176.00,301,15.25
87.00,178.00,320,14.34
89.00,0.00,388,11.83
89.00,2.00,462,9.94
89.00,4.00,311,14.76
89.00,6.00,567,8.10
89.00,8.00,261,17.59
89.00,10.00,340,13.50
89.00,12.00,470,9.77
89.00,14.00,470,9.77
89.00,16.00,466,9.85
89.00,18.00,501,9.16
89.00,20.00,510,9.00
89.00,22.00,552,8.32
89.00,24.00,537,8.55
89.00,26.00,530,8.66
89.00,28.00,555,8.27
89.00,30.00,557,8.24
89.00,32.00,570,8.05
89.00,34.00,568,8.08
89.00,36.00,572,8.02
89.00,38.00,571,8.04
89.00,40.00,571,8.04
89.00,42.00,579,7.93
89.00,44.00,582,7.89
89.00,46.00,578,7.94
89.00,48.00,578,7.94
89.00,50.00,550,8.35
89.00,52.00,504,9.11
89.00,54.00,427,10.75
89.00,56.00,413,11.11
89.00,58.00,427,10.75
89.00,60.00,337,13.62
89.00,62.00,248,18.51
89.00,64.00,227,20.22
89.00,66.00,226,20.31
89.00,68.00,226,20.31
89.00,70.00,231,19.87
89.00,72.00,254,18.07
89.00,74.00,315,14.57
89.00,76.00,365,12.58
89.00,78.00,367,12.51
89.00,80.00,344,13.34
89.00,82.00,351,13.08
89.00,84.00,395,11.62
89.00,86.00,438,10.48
89.00,88.00,427,10.75
89.00,90.00,424,10.83
89.00,92.00,423,10.85
89.00,94.00,421,10.90
89.00,96.00,422,10.88
89.00,98.00,421,10.90
89.00,100.00,395,11.62
89.00,102.00,426,10.77
89.00,104.00,445,10.31
89.00,106.00,461,9.96
89.00,108.00,464,9.89
89.00,110.00,466,9.85
89.00,112.00,460,9.98
89.00,114.00,466,9.85
89.00,116.00,453,10.13
89.00,118.00,447,10.27
89.00,120.00,444,10.34
89.00,122.00,435,10.55
89.00,124.00,454,10.11
89.00,126.00,427,10.75
89.00,128.00,411,11.17
89.00,130.00,294,15.61
89.00,132.00,237,19.37
89.00,134.00,234,19.62
89.00,136.00,240,19.12
89.00,138.00,245,18.73
89.00,140.00,249,18.43
89.00,142.00,289,15.88
89.00,144.00,411,11.17
89.00,146.00,449,10.22
89.00,148.00,452,10.15
89.00,150.00,455,10.09
89.00,152.00,470,9.77
89.00,154.00,442,10.38
89.00,156.00,436,10.53
89.00,158.00,428,10.72
89.00,160.00,452,10.15
89.00,162.00,380,12.08
89.00,164.00,352,13.04
89.00,166.00,300,15.30
89.00,168.00,300,15.30
89.00,170.00,328,13.99
89.00,172.00,301,15.25
89.00,174.00,302,15.20
89.00,176.00,298,15.40
89.00,178.00,321,14.30
91.00,0.00,387,11.86
91.00,2.00,456,10.07
91.00,4.00,341,13.46
91.00,6.00,585,7.85
91.00,8.00,263,17.45
91.00,10.00,361,12.71
91.00,12.00,460,9.98
91.00,14.00,471,9.75
91.00,16.00,488,9.41
91.00,18.00,503,9.13
91.00,20.00,513,8.95
91.00,22.00,529,8.68
91.00,24.00,537,8.55
91.00,26.00,531,8.64
91.00,28.00,556,8.26
91.00,30.00,560,8.20
91.00,32.00,575,7.98
91.00,34.00,566,8.11
91.00,36.00,596,7.70
91.00,38.00,577,7.95
91.00,40.00,571,8.04
91.00,42.00,578,7.94
91.00,44.00,582,7.89
91.00,46.00,581,7.90
91.00,48.00,573,8.01
91.00,50.00,549,8.36
91.00,52.00,497,9.24
91.00,54.00,447,10.27
91.00,56.00,439,10.46
91.00,58.00,427,10.75
91.00,60.00,339,13.54
91.00,62.00,252,18.21
91.00,64.00,222,20.68
91.00,66.00,222,20.68
91.00,68.00,226,20.31
91.00,70.00,233,19.70
91.00,72.00,308,14.90
91.00,74.00,363,12.64
91.00,76.00,363,12.64
91.00,78.00,367,12.51
91.00,80.00,336,13.66
91.00,82.00,344,13.34
91.00,84.00,392,11.71
91.00,86.00,437,10.50
91.00,88.00,427,10.75
91.00,90.00,423,10.85
91.00,92.00,424,10.83
91.00,94.00,422,10.88
91.00,96.00,422,10.88
91.00,98.00,426,10.77
91.00,100.00,400,11.48
91.00,102.00,419,10.95
91.00,104.00,438,10.48
91.00,106.00,452,10.15
91.00,108.00,463,9.91
91.00,110.00,465,9.87
91.00,112.00,460,9.98
91.00,114.00,458,10.02
91.00,116.00,453,10.13
91.00,118.00,444,10.34
91.00,120.00,444,10.34
91.00,122.00,437,10.50
91.00,124.00,437,10.50
91.00,126.00,427,10.75
91.00,128.00,438,10.48
91.00,130.00,354,12.97
91.00,132.00,260,17.65
91.00,134.00,236,19.45
91.00,136.00,237,19.37
91.00,138.00,242,18.97
91.00,140.00,244,18.81
91.00,142.00,281,16.33
91.00,144.00,407,11.28
91.00,146.00,466,9.85
91.00,148.00,454,10.11
91.00,150.00,453,10.13
91.00,152.00,453,10.13
91.00,154.00,449,10.22
91.00,156.00,453,10.13
91.00,158.00,428,10.72
91.00,160.00,419,10.95
91.00,162.00,380,12.08
91.00,164.00,373,12.31
91.00,166.00,317,14.48
91.00,168.00,300,15.30
91.00,170.00,300,15.30
91.00,172.00,297,15.45
91.00,174.00,313,14.66
91.00,176.00,299,15.35
91.00,178.00,312,14.71
93.00,0.00,401,11.45
93.00,2.00,462,9.94
93.00,4.00,344,13.34
93.00,6.00,564,8.14
93.00,8.00,262,17.52
93.00,10.00,383,11.98
93.00,12.00,459,10.00
93.00,14.00,471,9.75
93.00,16.00,474,9.68
93.00,18.00,504,9.11
93.00,20.00,520,8.83
93.00,22.00,531,8.64
93.00,24.00,539,8.52
93.00,26.00,537,8.55
93.00,28.00,556,8.26
93.00,30.00,562,8.17
93.00,32.00,572,8.02
93.00,34.00,566,8.11
93.00,36.00,571,8.04
93.00,38.00,573,8.01
93.00,40.00,572,8.02
93.00,42.00,581,7.90
93.00,44.00,585,7.85
93.00,46.00,582,7.89
93.00,48.00,575,7.98
93.00,50.00,554,8.29
93.00,52.00,500,9.18
93.00,54.00,470,9.77
93.00,56.00,443,10.36
93.00,58.00,432,10.63
93.00,60.00,336,13.66
93.00,62.00,260,17.65
93.00,64.00,250,18.36
93.00,66.00,249,18.43
93.00,68.00,254,18.07
93.00,70.00,273,16.81
93.00,72.00,390,11.77
93.00,74.00,370,12.41
93.00,76.00,363,12.64
93.00,78.00,368,12.47
93.00,80.00,348,13.19
93.00,82.00,336,13.66
93.00,84.00,389,11.80
93.00,86.00,427,10.75
93.00,88.00,429,10.70
93.00,90.00,426,10.77
93.00,92.00,423,10.85
93.00,94.00,424,10.83
93.00,96.00,425,10.80
93.00,98.00,425,10.80
93.00,100.00,403,11.39
93.00,102.00,417,11.01
93.00,104.00,435,10.55
93.00,106.00,470,9.77
93.00,108.00,463,9.91
93.00,110.00,463,9.91
93.00,112.00,460,9.98
93.00,114.00,453,10.13
93.00,116.00,470,9.77
93.00,118.00,446,10.29
93.00,120.00,444,10.34
93.00,122.00,440,10.43
93.00,124.00,435,10.55
93.00,126.00,429,10.70
93.00,128.00,418,10.98
93.00,130.00,389,11.80
93.00,132.00,294,15.61
93.00,134.00,259,17.72
93.00,136.00,245,18.73
93.00,138.00,239,19.21
93.00,140.00,242,18.97
93.00,142.00,263,17.45
93.00,144.00,417,11.01
93.00,146.00,450,10.20
93.00,148.00,455,10.09
93.00,150.00,452,10.15
93.00,152.00,455,10.09
93.00,154.00,445,10.31
93.00,156.00,438,10.48
93.00,158.00,431,10.65
93.00,160.00,437,10.50
93.00,162.00,391,11.74
93.00,164.00,359,12.79
93.00,166.00,307,14.95
93.00,168.00,299,15.35
93.00,170.00,326,14.08
93.00,172.00,299,15.35
93.00,174.00,300,15.30
93.00,176.00,299,15.35
93.00,178.00,328,13.99
95.00,0.00,402,11.42
95.00,2.00,458,10.02
95.00,4.00,369,12.44
95.00,6.00,574,8.00
95.00,8.00,276,16.63
95.00,10.00,428,10.72
95.00,12.00,462,9.94
95.00,14.00,473,9.70
95.00,16.00,478,9.60
95.00,18.00,507,9.05
95.00,20.00,522,8.79
95.00,22.00,535,8.58
95.00,24.00,534,8.60
95.00,26.00,537,8.55
95.00,28.00,559,8.21
95.00,30.00,566,8.11
95.00,32.00,567,8.10
95.00,34.00,569,8.07
95.00,36.00,571,8.04
95.00,38.00,575,7.98
95.00,40.00,579,7.93
95.00,42.00,578,7.94
95.00,44.00,595,7.71
95.00,46.00,586,7.83
95.00,48.00,578,7.94
95.00,50.00,541,8.48
95.00,52.00,503,9.13
95.00,54.00,475,9.66
95.00,56.00,455,10.09
95.00,58.00,433,10.60
95.00,60.00,333,13.78
95.00,62.00,296,15.51
95.00,64.00,288,15.94
95.00,66.00,298,15.40
95.00,68.00,307,14.95
95.00,70.00,326,14.08
95.00,72.00,388,11.83
95.00,74.00,373,12.31
95.00,76.00,362,12.68
95.00,78.00,363,12.64
95.00,80.00,363,12.64
95.00,82.00,340,13.50
95.00,84.00,383,11.98
95.00,86.00,432,10.63
95.00,88.00,426,10.77
95.00,90.00,423,10.85
95.00,92.00,423,10.85
95.00,94.00,423,10.85
95.00,96.00,418,10.98
95.00,98.00,421,10.90
95.00,100.00,397,11.56
95.00,102.00,409,11.22
95.00,104.00,433,10.60
95.00,106.00,451,10.18
95.00,108.00,462,9.94
95.00,110.00,464,9.89
95.00,112.00,464,9.89
95.00,114.00,456,10.07
95.00,116.00,448,10.25
95.00,118.00,445,10.31
95.00,120.00,479,9.58
95.00,122.00,436,10.53
95.00,124.00,432,10.63
95.00,126.00,430,10.67
95.00,128.00,433,10.60
95.00,130.00,394,11.65
95.00,132.00,278,16.51
95.00,134.00,269,17.06
95.00,136.00,274,16.75
95.00,138.00,275,16.69
95.00,140.00,260,17.65
95.00,142.00,262,17.52
95.00,144.00,394,11.65
95.00,146.00,468,9.81
95.00,148.00,453,10.13
95.00,150.00,452,10.15
95.00,152.00,455,10.09
95.00,154.00,446,10.29
95.00,156.00,478,9.60
95.00,158.00,434,10.58
95.00,160.00,421,10.90
95.00,162.00,401,11.45
95.00,164.00,360,12.75
95.00,166.00,340,13.50
95.00,168.00,298,15.40
95.00,170.00,300,15.30
95.00,172.00,299,15.35
95.00,174.00,313,14.66
95.00,176.00,302,15.20
95.00,178.00,326,14.08
97.00,0.00,382,12.02
97.00,2.00,455,10.09
97.00,4.00,394,11.65
97.00,6.00,573,8.01
97.00,8.00,264,17.39
97.00,10.00,433,10.60
97.00,12.00,464,9.89
97.00,14.00,472,9.72
97.00,16.00,482,9.52
97.00,18.00,511,8.98
97.00,20.00,518,8.86
97.00,22.00,555,8.27
97.00,24.00,533,8.61
97.00,26.00,545,8.42
97.00,28.00,557,8.24
97.00,30.00,569,8.07
97.00,32.00,571,8.04
97.00,34.00,571,8.04
97.00,36.00,571,8.04
97.00,38.00,576,7.97
97.00,40.00,603,7.61
97.00,42.00,580,7.91
97.00,44.00,581,7.90
97.00,46.00,585,7.85
97.00,48.00,574,8.00
97.00,50.00,541,8.48
97.00,52.00,514,8.93
97.00,54.00,479,9.58
97.00,56.00,452,10.15
97.00,58.00,436,10.53
97.00,60.00,381,12.05
97.00,62.00,337,13.62
97.00,64.00,324,14.17
97.00,66.00,361,12.71
97.00,68.00,371,12.37
97.00,70.00,379,12.11
97.00,72.00,390,11.77
97.00,74.00,384,11.95
97.00,76.00,375,12.24
97.00,78.00,396,11.59
97.00,80.00,386,11.89
97.00,82.00,392,11.71
97.00,84.00,400,11.48
97.00,86.00,423,10.85
97.00,88.00,426,10.77
97.00,90.00,421,10.90
97.00,92.00,417,11.01
97.00,94.00,420,10.93
97.00,96.00,418,10.98
97.00,98.00,417,11.01
97.00,100.00,397,11.56
97.00,102.00,390,11.77
97.00,104.00,422,10.88
97.00,106.00,442,10.38
97.00,108.00,457,10.04
97.00,110.00,462,9.94
97.00,112.00,457,10.04
97.00,114.00,459,10.00
97.00,116.00,453,10.13
97.00,118.00,442,10.38
97.00,120.00,440,10.43
97.00,122.00,437,10.50
97.00,124.00,450,10.20
97.00,126.00,428,10.72
97.00,128.00,417,11.01
97.00,130.00,376,12.21
97.00,132.00,296,15.51
97.00,134.00,284,16.16
97.00,136.00,287,15.99
97.00,138.00,289,15.88
97.00,140.00,294,15.61
97.00,142.00,308,14.90
97.00,144.00,409,11.22
97.00,146.00,448,10.25
97.00,148.00,453,10.13
97.00,150.00,451,10.18
97.00,152.00,471,9.75
97.00,154.00,446,10.29
97.00,156.00,441,10.41
97.00,158.00,433,10.60
97.00,160.00,459,10.00
97.00,162.00,396,11.59
97.00,164.00,365,12.58
97.00,166.00,312,14.71
97.00,168.00,301,15.25
97.00,170.00,322,14.25
97.00,172.00,299,15.35
97.00,174.00,299,15.35
97.00,176.00,299,15.35
97.00,178.00,321,14.30
99.00,0.00,383,11.98
99.00,2.00,435,10.55
99.00,4.00,439,10.46
99.00,6.00,585,7.85
99.00,8.00,261,17.59
99.00,10.00,428,10.72
99.00,12.00,464,9.89
99.00,14.00,472,9.72
99.00,16.00,476,9.64
99.00,18.00,512,8.96
99.00,20.00,523,8.78
99.00,22.00,531,8.64
99.00,24.00,542,8.47
99.00,26.00,551,8.33
99.00,28.00,553,8.30
99.00,30.00,564,8.14
99.00,32.00,566,8.11
99.00,34.00,581,7.90
99.00,36.00,571,8.04
99.00,38.00,576,7.97
99.00,40.00,579,7.93
99.00,42.00,578,7.94
99.00,44.00,586,7.83
99.00,46.00,584,7.86
99.00,48.00,574,8.00
99.00,50.00,549,8.36
99.00,52.00,522,8.79
99.00,54.00,484,9.48
99.00,56.00,453,10.13
99.00,58.00,446,10.29
99.00,60.00,394,11.65
99.00,62.00,315,14.57
99.00,64.00,395,11.62
99.00,66.00,412,11.14
99.00,68.00,420,10.93
99.00,70.00,424,10.83
99.00,72.00,426,10.77
99.00,74.00,427,10.75
99.00,76.00,429,10.70
99.00,78.00,432,10.63
99.00,80.00,431,10.65
99.00,82.00,435,10.55
99.00,84.00,436,10.53
99.00,86.00,440,10.43
99.00,88.00,441,10.41
99.00,90.00,431,10.65
99.00,92.00,427,10.75
99.00,94.00,429,10.70
99.00,96.00,425,10.80
99.00,98.00,427,10.75
99.00,100.00,418,10.98
99.00,102.00,414,11.09
99.00,104.00,423,10.85
99.00,106.00,430,10.67
99.00,108.00,444,10.34
99.00,110.00,470,9.77
99.00,112.00,456,10.07
99.00,114.00,448,10.25
99.00,116.00,448,10.25
99.00,118.00,441,10.41
99.00,120.00,439,10.46
99.00,122.00,431,10.65
99.00,124.00,429,10.70
99.00,126.00,422,10.88
99.00,128.00,435,10.55
99.00,130.00,360,12.75
99.00,132.00,313,14.66
99.00,134.00,308,14.90
99.00,136.00,305,15.05
99.00,138.00,300,15.30
99.00,140.00,296,15.51
99.00,142.00,308,14.90
99.00,144.00,418,10.98
99.00,146.00,449,10.22
99.00,148.00,449,10.22
99.00,150.00,455,10.09
99.00,152.00,452,10.15
99.00,154.00,450,10.20
99.00,156.00,461,9.96
99.00,158.00,433,10.60
99.00,160.00,426,10.77
99.00,162.00,398,11.53
99.00,164.00,386,11.89
99.00,166.00,325,14.12
99.00,168.00,299,15.35
99.00,170.00,299,15.35
99.00,172.00,299,15.35
99.00,174.00,327,14.04
99.00,176.00,299,15.35
99.00,178.00,302,15.20